UUID,Unité,mol éq. H+,kg éq. CFC 11,kg éq. CO2,kg éq. CO2.1,kg éq. CO2.2,kg éq. P,kg éq. N,mol éq. N,kg éq. COVNM,incidence de maladie,éq. kBq U235,MJ,kg éq. Sb,sans dimension (pt)
11121bcb-7591-4aa2-8aba-009ed0938db7,"Production de pulpe de raisin; à partir de marc de raisin, enntre 12 et 18% d'azote, production industrielle; mix national français, à l'usine; 1kg de rafle (Pdi)/grape pulp production",5.8868e-06,1.36676e-09,0.00769838,1.10576e-05,0.00768732,4.86845e-07,4.56524e-07,8.53677e-07,0.000169784,2.71209e-10,0.00587488,0.170061,1.23586e-08,0.0724829
11f26ec3-3e07-484b-96cc-8d7a5d734a3e,"Production de jambon supérieur cuit conditionné; production industrielle; mix national français, à l'usine; 1 kg de muscles de jambon frais/Superior cooked ham packed",9.78249e-05,2.05998e-08,0.0685791,0.00117898,0.0674002,2.35345e-05,0.000151958,7.81766e-05,3.55898e-05,1.63963e-09,0.158765,3.80417,1.86489e-07,0.561098
1f3a56a3-02f4-4f7e-a0aa-0b44b2d3cb6d,"Production de perméat; à partir de lait cru; production industrielle de fromage à pâte dure; mix national français, à l'usine/Cheese production",0.00168102,2.22517e-08,0.464123,0.27991,0.184213,5.33215e-05,0.00143007,0.017274,0.000384579,6.98122e-08,0.0432576,2.27523,5.37779e-07,54.7185
27ac47ce-76d1-4e5b-b2ef-2f460ec069c2,"Production de brandy; à partir de vin; mix national français, à l'usine; 1L de brandy/Brandy production",0.00283928,1.29059e-07,1.41411,0.0150882,1.39902,0.000438312,0.000411832,0.00280976,0.00669909,8.30491e-07,0.215033,20.4932,2.55862e-06,383.438
27d8265a-78c7-450f-8098-96e657587754,"Production de jambons secs; production industrielle; mix national français, à l'usine; 1 kg de jambons secs tranchés/Dry hams",0.00142844,2.08237e-07,0.766859,0.00371415,0.763145,0.000304995,0.000942777,0.00145874,0.000530702,3.58726e-08,1.60656,39.5349,6.02447e-06,58.9889
2dfcee3d-3623-482e-95e0-fe19adffc0e3,"Production de pulpe de raisin; à partir de marc de raisin, enntre 12 et 18% d'azote, production industrielle; mix national français, à l'usine; 1kg de rafle (Pgi)/grape pulp production",2.29489e-06,5.40751e-10,0.00115702,9.78221e-06,0.00114723,2.34541e-07,3.90596e-07,3.82271e-07,7.87526e-07,3.8026e-11,0.00558838,0.114966,1.71516e-09,0.0107932
419fe55e-0b22-4a3a-8028-554357c97f51,"Production de jambon supérieur cuit conditionné; production industrielle; mix national français, à l'usine; 1 kg de miettes de découpe/Superior cooked ham packed",0.000383146,2.3594e-08,0.232054,0.00332696,0.228727,6.12121e-05,0.000170036,0.000177493,0.000197859,7.40955e-09,0.145134,6.69435,6.21858e-07,
460cc208-ed1d-4b3d-8cf6-30dcd38dd528,"Production de brandy; à partir de vin; mix national français, à l'usine; 1L de vinasse/Brandy production",3.17201e-06,1.39728e-10,0.00151376,1.70221e-05,0.00149674,4.97675e-07,3.91994e-07,2.75108e-06,3.07941e-06,9.53038e-10,0.000180098,0.0220076,2.87052e-09,0.435614
4f7c702b-6a32-4401-b00e-92a3cff1d403,"Production de pulpe de raisin; à partir de marc de raisin, enntre 12 et 18% d'azote, production industrielle; mix national français, à l'usine; 1kg de pulpe (Pgi)/grape pulp production",4.92254e-05,1.15991e-08,0.024818,0.000209828,0.0246082,5.03092e-06,8.37831e-06,8.19969e-06,1.68924e-05,8.15658e-10,0.119871,2.46602,3.67902e-08,0.231513
4fc0317e-2ed6-4055-b3a4-ca8e3f4b4d43,"Production de saucisses sèches; à base du porc, production industrielle; mix national français, à l'usine; 1 kg de viande à saucisse/Manufacturing dry sausages",1.34545e-06,2.00464e-10,0.00204707,2.2476e-06,0.00204483,3.21394e-07,1.87983e-07,6.98014e-07,9.37082e-07,3.30658e-11,7.72789e-05,0.0126963,4.16704e-09,0.0220932
54025ce4-856b-41f1-9503-9da576298a31,"Production de côtelette de porc prêt à vendre; production industrielle; mix national français, à l'usine; 1 kg d'abats rouges alimentaires/Pork chop case ready",0.000294119,6.8248e-08,0.169289,0.00121961,0.16807,3.06342e-05,4.64703e-05,6.98137e-05,9.14268e-05,4.84764e-09,0.647355,13.8794,2.64201e-07,1.37777
58a38042-e955-45ad-bc14-9db9c8e1ee73,"Production de saucisses fraîches; à partir de viande de porc, production industrielle; mix national français, à l'usine; 1 kg de saucisses fraîches (POUi)/Manufacturing fresh sausages",6.05701e-07,1.17477e-10,0.000383,1.0917e-06,0.000381908,1.12742e-07,5.58684e-08,2.35576e-07,3.62562e-07,1.44617e-11,4.50685e-05,0.0064626,2.5394e-09,0.0161287
6911ead8-5762-41b6-b055-b77db3033572,"Production de pépins de raisin; à partir de marc de raisin, entre 9 et 18% de lipides, production industrielle; mix national français, à l'usine; 1kg de pépins (Pdi)/grape seed production",0.000477393,1.12188e-07,0.287268,0.0018275,0.28544,4.70936e-05,7.31927e-05,7.76457e-05,0.00134712,1.04769e-08,1.03749,22.0706,4.74417e-07,2.90727
6a5f16ea-dafc-4e03-806e-8c3b84fde0de,"Production de perméat; à partir de lait cru; production industrielle; mix national français, à l'usine/Cheese production",0.00175797,2.02342e-08,0.472437,0.303101,0.169336,4.97906e-05,0.00154781,0.0186751,0.000342416,4.00666e-08,0.0390112,1.88458,5.19971e-07,49.6979
6c7988a4-b116-43c0-b170-58aedeb46c64,"Production de pulpe de raisin; à partir de marc de raisin, enntre 12 et 18% d'azote, production industrielle; mix national français, à l'usine; 1kg de pulpe (Pdi)/grape pulp production",0.000126272,2.93171e-08,0.16513,0.000237185,0.164893,1.04428e-05,9.79242e-06,1.83114e-05,0.00364187,5.81745e-09,0.126016,3.64779,2.65092e-07,1.55476
6dcff9a5-bc51-4605-89eb-6e8f3dfb350d,"Production de tartrate de calcium; à partir de marcs de raisin, production industrielle; mix national français, à l'usine/calcium tartrate production",0.0524721,2.59068e-06,25.5764,0.269358,25.3071,0.00789328,0.00623127,0.0507765,0.0333659,1.44501e-05,4.39254,393.94,4.85031e-05,6590.59
6dd7d4db-8a1f-45b2-84a9-c72189099b91,"Production de viande de b?uf hachée frâiche; production industrielle; mix national français, à l'usine; 1 kg de graisse C3/Fresh ground beef production",0.0143696,6.33333e-08,3.15391,2.22334,0.930566,0.000115074,0.00782597,0.169923,0.00132896,3.4584e-07,0.102532,5.80876,1.88289e-06,356.926
6eba298d-8c66-4a4b-ae50-5482a55026d0,"Production de côtelette de porc prêt à vendre; production industrielle; mix national français, à l'usine; 1 kg de viande de proc/Pork chop case ready",0.000620836,1.42894e-07,0.362649,0.00334372,0.359305,6.4046e-05,9.82106e-05,0.000193938,0.000201547,1.09159e-08,1.32704,28.6436,5.8901e-07,3.07482
704b47c0-aef6-40a9-99c8-a90e3355c644,"Production de viande de b?uf sous vide; production industrielle; mix national français, à l'usine; 1 kg de co-produits animaux C3/Muscle vacuum packed processing",0.0163571,6.78834e-08,,2.53374,1.04716,0.000128499,0.00891602,0.193643,0.00150569,3.93753e-07,0.0899199,,2.11911e-06,406.64
715c3f5a-bd72-4cb9-8209-c41fe3989739,"Production de pépins de raisin; à partir de marc de raisin, entre 9 et 18% de lipides, production industrielle; mix national français, à l'usine; 1kg de marc sans raisins (Pgi)/grape seed production",5.61807e-05,7.89487e-10,0.0299817,0.0215165,0.00846528,4.49135e-07,6.85299e-06,0.000659894,1.08951e-05,1.06678e-09,0.00182435,0.0758781,7.27651e-09,0.0896026
80106fa4-b9ba-4b62-b601-4ca7bbfcbace,"Production de jambon supérieur cuit conditionné; production industrielle; mix national français, à l'usine; 1 kg de chutes de découpe/Superior cooked ham packed",0.000392635,2.55479e-08,0.238702,0.00351593,0.235186,6.34505e-05,0.00018466,0.000187408,0.000201265,7.57042e-09,0.160187,7.05516,6.39521e-07,1.99894
826c2f36-13eb-4d58-bcb6-18fdf17d7436,"Production de jambon supérieur cuit conditionné; production industrielle; mix national français, à l'usine; 1 kg de jambon supérieur cuit/Superior cooked ham packed",0.00107605,6.58001e-08,0.650977,0.00981904,0.641158,0.000171398,0.000475553,0.000525692,0.000554987,2.08293e-08,0.403971,18.7125,1.74264e-06,5.45425
8273a813-64fd-4ec8-9872-2c50f2a5e83d,"Production de pépins de raisin; à partir de marc de raisin, entre 9 et 18% de lipides, production industrielle; mix national français, à l'usine; 1kg de marc sans pépins (Pdi)/grape seed production",2.09589e-06,4.84558e-10,0.00185685,2.52234e-06,0.00185433,1.61763e-07,1.07569e-07,2.91145e-07,1.75913e-06,1.14061e-10,0.00123902,0.0479646,5.20215e-09,0.0303207
86c798b6-a5df-4b2b-9ec5-1d871adf6565,"Production de fromage à pâte molle; à partir de lait cru; production industrielle; mix national français, à l'usine/Cheese production",0.0169116,1.94653e-07,4.54484,2.91583,1.62901,0.000478985,0.0148899,0.179655,0.00329404,3.85441e-07,0.375287,18.1296,5.00212e-06,478.094
8aa619cc-d8d6-4ba1-a97e-c23cb756f458,"Production de brandy; à partir de vin; mix national français, à l'usine; 1L de vinasse/Brandy production",2.49124e-06,1.12373e-10,0.00116145,1.33213e-05,0.00114813,3.85699e-07,3.62099e-07,2.40319e-06,1.64294e-06,7.33599e-10,0.000188929,0.0180142,2.23609e-09,0.33878
9125ab62-f325-4e34-9ff3-0055d1afff66,"Production de b?uf en tranches prêt à vendre; production industrielle; mix national français, à l'usine; 1 kg de b?uf en tranches/Sliced beef case ready production",0.207845,9.57563e-07,45.6221,32.112,13.5101,0.0016914,0.113091,2.45531,0.0192837,5.00302e-06,1.92375,92.4305,3.001e-05,
98289ca2-bbb4-4e0b-a89b-e65756f50c3a,"Production de côtelette de porc prêt à vendre; production industrielle; mix national français, à l'usine; 1 kg de carcasses vendues/Pork chop case ready",0.000442718,1.02327e-07,0.258162,0.00202796,0.256134,4.57695e-05,6.93662e-05,0.000122345,0.000143033,7.71567e-09,0.953074,20.5489,4.14475e-07,2.17367
9a246b3d-e4dd-42ac-a68d-698c4f52e9ee,"Production de crème; à partir de lait cru; production industrielle de fromage à pâte dure; mix national français, à l'usine/cheese production",0.0127758,1.69113e-07,3.52733,2.12732,1.40002,0.000405243,0.0108686,0.131283,0.0029228,5.30574e-07,0.328758,17.2918,4.08711e-06,415.861
9c326939-d3af-4023-bade-731b070fbe20,"Production d'alcool éthylique; à partir de marc de raisin, 92% vol, production industrielle; mix national français, à l'usine; 1L de marc de raisin/ethyl alcohol production",2.44294e-05,1.15162e-09,0.0115185,0.000130861,0.0113876,3.77883e-06,3.00287e-06,1.86167e-05,1.61645e-05,7.21131e-09,0.00194868,0.182442,2.16178e-08,3.31291
ab990a58-6857-41ba-89cf-4a9e73e29c4d,"Production de viande de b?uf hachée frâiche; production industrielle; mix national français, à l'usine; 1 kg de viande hachée fraîche/Fresh ground beef production",0.163452,7.6517e-07,35.9281,25.2604,,0.00132966,0.0889424,1.93057,0.0151621,3.93265e-06,1.56692,74.497,2.16508e-05,4056.31
b4f620be-ab66-48a0-bd24-777e4eaeff98,"Production de côtelette de porc prêt à vendre; production industrielle; mix national français, à l'usine; 1 kg d'abats blancs alimentaires/Pork chop case ready",0.000216336,5.01673e-08,0.126583,0.000994957,0.125588,2.24386e-05,3.39296e-05,5.10211e-05,7.0145e-05,3.7667e-09,0.467196,10.0734,2.03268e-07,1.06606
bc83ec68-64a3-4f88-bdd3-b0463bc69bb3,"Production de côtelette de porc prêt à vendre; production industrielle; mix national français, à l'usine; 1 kg d'abats rouges pour l'alimentation animale/Pork chop case ready",4.63857e-05,1.07549e-08,0.0272533,0.000218641,0.0270347,4.80606e-06,7.26138e-06,1.09218e-05,1.51972e-05,8.1854e-10,0.0996881,2.15255,4.40685e-08,0.231434
c11f7d28-4383-40df-9bf3-a6e7ec463486,"Production de lactosérum; à partir de lait cru; production industrielle de fromage à pâte dure; mix national français, à l'usine/Cheese production",0.00218533,2.89272e-08,0.603359,0.363883,0.239476,6.93179e-05,0.00185909,0.0224562,0.000499952,9.07559e-08,0.0562348,2.95781,6.99112e-07,71.1347
c1f24359-9b5a-45fd-8177-a1ce7946ccf6,"Production de fertilisant liquide de potassium; à partir de marcs de raisin, plus de 4% de K2O, production industrielle; mix national français, à l'usine/potassium liquid fertilizer production",0.00135742,9.62415e-08,0.629141,0.00640133,0.62274,0.000221092,0.000154206,0.000997755,0.00080564,3.42302e-07,0.0959541,9.65365,1.34831e-06,155.415
c6a3f030-45d6-46cb-80c1-0d7e148569b5,"Production de fromage à pâte dure; à partir de lait cru; production industrielle; mix national français, à l'usine/Cheese production",0.0198866,2.63239e-07,5.49057,3.31134,2.17923,0.000630793,0.0169178,0.204352,0.00454957,8.2588e-07,0.511737,26.916,6.36192e-06,647.327
ca8cddf7-1112-4623-8f57-a66541072242,"Production de viande de b?uf sous vide; production industrielle; mix national français, à l'usine; 1 kg d'os/Muscle vacuum packed processing",0.000403707,1.71437e-09,0.0884351,0.0625057,0.0259294,3.20464e-06,0.000220001,0.00477741,3.72519e-05,9.71919e-09,0.00244623,0.151972,5.28931e-08,10.0334
cfb7b570-f8f6-4442-b07a-7e0aeed31236,"Production de côtelette de porc prêt à vendre; production industrielle; mix national français, à l'usine; 1 kg de graisse de porc/Pork chop case ready",0.000128248,2.9518e-08,0.0749135,0.000690721,0.0742228,1.32301e-05,2.02877e-05,4.00623e-05,4.16342e-05,2.25492e-09,0.274131,5.91699,1.21673e-07,0.635174
d0f1cc55-e229-4f1c-b15b-4eba77e13993,"Production de pépins de raisin; à partir de marc de raisin, entre 9 et 18% de lipides, production industrielle; mix national français, à l'usine; 1kg de pépins (Pgi)/grape seed production",0.00244423,3.43479e-08,,0.936105,0.368295,1.95403e-05,0.00029815,0.0287097,0.000474005,4.64117e-08,0.0793712,3.30118,3.16576e-07,3.89829
d1cd3617-f5da-4334-9dd0-36ddb9884188,"Production de lactosérum; à partir de lait cru; production industrielle; mix national français, à l'usine/Cheese production",0.00216581,2.49285e-08,0.582041,0.373418,0.208622,6.1342e-05,0.0019069,0.0230077,0.000421855,4.9362e-08,0.0480617,,6.40604e-07,61.2281
dd25592c-02ee-4a77-9c81-daf4ffe3a076,"Production de jambon supérieur cuit conditionné; production industrielle; mix national français, à l'usine; 1 kg de jus de cuisson/Superior cooked ham packed",0.000389816,2.50311e-08,0.236723,0.00335097,0.233373,6.2847e-05,0.000180501,0.000181404,0.000200299,7.51986e-09,0.156235,6.95988,6.3461e-07,1.98329
dec9ffe5-afd3-477d-b4a0-3844fec82236,"Production de viande de b?uf hachée frâiche; production industrielle; mix national français, à l'usine; 1 kg de co-produits animaux C3/Fresh ground beef production",0.0117519,5.43489e-08,2.58234,1.81661,0.765723,9.52961e-05,0.00639587,0.138838,0.0010895,2.82769e-07,0.105756,5.21448,1.55479e-06,291.699
e7b88e94-dbd7-4e7b-a589-ebb47fd464ba,"Production de lactosérum concentré; à partir de lait cru; production industrielle; mix national français, à l'usine/Cheese production",0.00773503,8.90303e-08,2.07872,1.33364,0.745077,0.000219079,0.00681035,0.0821704,0.00150663,1.76293e-07,0.171648,8.29213,2.28787e-06,218.671
eb2eca7e-280a-42ed-971e-ba80e708fc09,"Production de tartrate de calcium; à partir de marcs de raisin, production industrielle; mix national français, à l'usine/calcium tartrate production",0.0530028,2.66998e-06,25.8657,0.269954,25.5958,0.00797666,0.00626769,0.052002,0.0338544,1.44627e-05,4.41452,396.632,4.93434e-05,6593.13
ee35e68a-8555-4842-b650-014b7578b47b,"Production de côtelette de porc prêt à vendre; production industrielle; mix national français, à l'usine; 1 kg de chutes de découpe/Pork chop case ready",0.00130577,1.63165e-07,0.68217,0.0128371,0.669332,0.000167817,0.000158976,0.000379278,0.000580193,3.33704e-08,1.35991,35.1924,1.69165e-06,61.6273
f44bbaa7-b397-4923-81ec-a16622df5367,"Production de b?uf en tranches prêt à vendre; production industrielle; mix national français, à l'usine; 1 kg de co-produits animaux C3/Sliced beef case ready production",1.74747e-05,2.71203e-09,0.00726149,4.60832e-05,0.0072154,1.76706e-06,2.42372e-06,4.37361e-05,5.91536e-06,4.11177e-10,0.0232777,0.507294,1.38021e-07,0.158895
fb53406a-6921-44c0-b3e8-183773975db3,"Production de viande de b?uf hachée frâiche; production industrielle; mix national français, à l'usine; 1 kg d'os/Fresh ground beef production",0.000478997,2.11116e-09,0.105133,0.0741131,0.0310196,3.83587e-06,0.000260872,0.00566422,4.42995e-05,1.15283e-08,0.0034178,0.193629,6.27643e-08,
feee8df0-fbbd-4e21-951c-e799512139e3,"Production de crème; à partir de lait cru; production industrielle; mix national français, à l'usine/cheese production",0.0119541,1.37592e-07,3.21257,2.06109,1.15149,0.000338576,0.0105251,0.126991,0.00232843,2.72452e-07,0.265276,,3.5358e-06,337.945
078f25cf-bf25-4d60-98c7-cbc8970b034f,"Production de vin blanc; à partir raisin, en cave coopérative, en vrac, production industrielle; mix national français, à l'usine; 1 L de vin blanc (Pdi)/White wine",0.00103063,8.26273e-08,0.389324,0.000498837,0.388825,7.63736e-05,0.00543311,0.00616726,0.000359885,2.41267e-08,0.205423,,3.34409e-06,185.798
098eadb8-051b-44a4-ac25-cbb6481a10ea,"Production de vin rouge; à partir raisin, en cave coopérative, mis en bouteille, production industrielle; mix national français, à l'usine; 1 L de vin rouge (Pdi)/Red Wine",0.00318324,1.46148e-07,0.995774,0.00407954,0.991694,0.000257665,0.0044687,0.00571013,0.000981855,8.49327e-08,0.247838,16.8789,1.20831e-05,177.089
0b106906-c17d-4d79-88f9-f1f9266fca01,"Saucisses fraîches prêt à vendre; à base de porc, production industrielle; mix national français, à l'usine; 1 kg de saucisses fraîches/Fresh sausages case ready",0.000426614,1.89959e-08,0.224319,0.000807831,0.223511,5.95089e-05,0.000145404,0.000163061,0.000314663,8.69856e-09,0.132328,7.53689,8.46768e-07,
0e4982fa-9fc7-43bb-99c1-fc72b9f58e71,"Refroidissement; à partir de moût, pour la production de vin blanc, cave individuelle; mix national français, à l'usine/Cooling",1.38768e-05,3.26983e-09,0.00698082,5.91513e-05,0.00692167,1.41823e-06,2.36187e-06,2.31152e-06,3.90338e-06,2.29937e-10,0.033792,0.69518,1.03713e-08,0.0652645
102c2054-a3c2-41c8-bc11-82faf97163da,"Production de viande de b?uf sous vide; production industrielle; mix national français, à l'usine; 1 kg de viande de b?uf/Muscle vacuum packed processing",0.195451,8.42827e-07,42.8275,30.2532,,0.00155628,0.106493,,0.018044,4.70512e-06,1.29048,75.7845,2.56366e-05,4856.44
1f2ed061-582a-4ac4-86db-2caf972c04af,"Production de vin blanc; à partir raisin, en cave coopérative, en vrac, production industrielle; mix national français, à l'usine; 1 L de vin blanc (Pgi)/White wine",0.000727817,5.86193e-08,0.26333,0.000454153,0.262876,5.54747e-05,0.00353391,0.00404209,0.000240215,1.63311e-08,0.195848,6.29055,2.44342e-06,121.31
1f40b1a2-661c-4434-aa1e-ddbafcd43b9f,"Remontage; de moût, en cave indivuelle, aération et azote, production industrielle; mix national français, à l'usine; 1L de moût/Pumping over",7.00079e-07,7.82515e-11,0.00020336,1.83833e-06,0.000201522,5.9629e-08,5.7873e-08,2.8788e-07,1.66435e-07,1.30619e-11,0.000696645,0.0153044,2.53325e-09,0.00509629
25be7fa0-37ea-4d2b-a21a-70b0fb34bab2,"Sac en papier; capacité de 50 kg, production industrielle; mix national français, à l'usine/Paper bag, 50 kg capacity",0.00342218,1.3874e-07,1.22935,0.00476039,1.22459,0.000571118,0.000263899,0.00102532,0.00115734,1.55345e-07,0.161323,18.5514,8.20549e-06,555.484
2b07e3dd-3120-4513-924c-6482422b555c,"Propane; combustion dans un fourneau industriel; à l'usine/Propane, burned in industrial furnace",7.42664e-05,1.99433e-08,0.0831199,1.33886e-05,0.0831065,1.66203e-06,5.29743e-07,1.70393e-06,4.07007e-05,9.47815e-10,0.00585951,1.23369,5.5754e-09,0.271064
2e886c55-8b5b-43b0-844f-5f4d156d66b0,"Raisin; mix national français, à l'usine/Grape, integrated, french mix",0.00105577,3.91036e-08,0.341204,0.0312043,0.309999,0.000148824,0.00290507,0.00691887,0.000450219,2.7831e-08,0.0199988,3.68583,1.39422e-05,93.0544
31c2d730-6c47-4d2e-a5b9-a5021815a3b1,"Réception, pré-nettoyage et stockage de blé; blé tendre, production industrielle; mix national français, à l'usine/Reception, precleaning and storage of raw wheat",2.06832e-05,4.12296e-09,0.0185816,9.08795e-06,0.0185725,1.72885e-06,5.18968e-07,2.845e-06,1.6553e-05,9.47021e-10,0.00273721,0.303077,7.37652e-08,0.235625
3379cb1a-7703-4eb9-8ad2-30c93d0fc56e,"Sac en papier; capacité de 40 kg, production industrielle; mix national français, à l'usine/Paper bag, 40 kg capacity",0.00342218,1.3874e-07,1.22935,0.00476039,1.22459,0.000571118,0.000263899,0.00102532,0.00115734,1.55345e-07,0.161323,18.5514,8.20549e-06,555.484
383593a4-5035-403c-a41c-cef5c5a1567c,"Remontage; de moût, pour la production de vin rouge en cave indivuelle, production industrielle; mix national français, à l'usine; 1kg de moût/Pumping over",1.05076e-06,2.09867e-10,0.00048775,5.87319e-06,0.000481877,1.03249e-07,1.57148e-07,7.00176e-07,2.9978e-07,1.82595e-11,0.00214552,0.0444333,8.88658e-10,0.00461809
3e61eb10-4d61-46e8-99fe-cab074e85143,"Réfroidissement et réfrigération de carcasses; vendues; production industrielle; mix national français, à l'usine/Chilling - refrigeration",1.45664e-06,3.05294e-14,3.11558e-07,6.03829e-10,3.10955e-07,1.15684e-10,1.56326e-07,1.82725e-05,6.81601e-10,3.56907e-11,2.04686e-08,8.72969e-06,9.67658e-13,1.6431e-06
4105adeb-f126-4eb4-9647-788a4b7b2339,"Réception; du raisin, pour la production de vin blanc en cave coopérative, production industrielle; mix national français, à l'usine; 1 kg de raisin/Reception",1.18898e-05,2.69691e-09,0.0116427,5.76221e-06,0.0116369,8.51142e-07,2.30854e-07,1.87604e-06,1.16534e-05,7.6083e-10,0.0010489,0.181734,3.47717e-08,0.200751
41b7e2d4-c645-484a-b1f1-5db3cadc51ba,"Production de vin rouge; à partir raisin, en cave coopérative, mis en bouteille, production industrielle; mix national français, à l'usine; 1 L de vin rouge (Pgi)/Red Wine",0.0030588,1.36417e-07,0.942461,0.00405699,0.938404,0.000249449,0.00374517,0.00489314,0.00109539,8.14139e-08,0.252822,16.4359,1.16734e-05,152.322
42968c11-437a-4ef0-ba7f-0f26df45ba0c,"Production de vin rosé; à partir raisin, en cave coopérative, en vrac, production industrielle; mix national français, à l'usine; 1 L de vin rosé (Pdi)/Rose wine",0.000911187,6.84749e-08,0.340499,0.000307332,0.340191,6.49344e-05,0.00508136,0.00576972,0.000322275,2.15164e-08,0.114266,5.54422,3.08635e-06,173.551
46107140-69c6-4dbd-8ca4-b476a869415f,"Production de vin rouge; à partir raisin, en cave individuelle, mis en bouteille, production industrielle; mix national français, à l'usine; 1 L de vin rouge (Pdi)/Red Wine",0.00445685,2.15237e-07,1.39156,0.00488647,1.38667,0.000350287,0.00832728,0.0141312,0.00137707,1.17788e-07,0.497629,25.2423,2.22081e-05,313.697
484ee027-74ff-4e70-aaf5-88e665383d7d,"Séchage des pépins de raisin; 9 à 18% de lipides, production industrielle; mix national français, à l'usine; 1 kg de pépins de raisin/drying grape seed",0.000409587,9.65121e-08,0.227195,0.0017459,0.225449,4.18603e-05,6.97129e-05,6.82267e-05,0.00129021,6.7868e-09,0.997401,20.5188,3.06118e-07,1.92634
4bc090c0-3539-455e-9f63-61213b3a5dd5,"Production de vin rosé; à partir raisin, en cave individuelle, en vrac, production industrielle; mix national français, à l'usine; 1 L de vin rosé (Pdi)/Rose wine",0.00179684,1.39503e-07,0.665846,0.00168398,0.664162,0.000147998,0.00605556,0.00963133,0.00064503,4.56746e-08,0.664181,18.8951,1.43691e-05,221.346
57b0d774-d464-4a37-a452-3396352a2721,"Sac en papier; capacité de 30 kg, production industrielle; mix national français, à l'usine/Paper bag, 30 kg capacity",0.00342218,1.3874e-07,1.22935,0.00476039,1.22459,0.000571118,0.000263899,0.00102532,0.00115734,1.55345e-07,0.161323,18.5514,8.20549e-06,555.484
5b5aafb6-305d-4d86-a4db-6fbccad0ff4a,Raisin; à l'usine/Grape,0.000405146,2.69534e-08,0.146329,4.41753e-05,0.146285,2.80593e-05,0.00251124,0.00281208,0.000139982,9.33934e-09,0.00932529,1.59788,1.30187e-06,85.1551
5d2f06d3-d98e-42e8-b714-0f86f0ebe7c8,"Production de viande hachée surgelée; production industrielle; mix national français, à l'usine; 1 kg de co-prpduits animaux C3/Frozen ground beef production",0.00163229,8.41822e-09,0.362326,0.25137,0.110956,1.37887e-05,0.000893388,0.0192379,0.000154254,3.9251e-08,0.0169735,0.831937,2.33137e-07,40.2694
5e702c5b-f1c3-4c45-a52d-88689acacfd3,"Raticide; production industrielle; mix national français, à l'usine/Raticide",0.0531062,1.76067e-05,,0.020542,,0.00551654,0.0107975,0.0125035,0.0150507,7.93159e-07,0.866785,182.809,0.000934688,73.5848
62342e67-18f4-40fd-afee-22b197f53e97,"Réception; du raisin, pour la production de vin rouge en cave coopérative, production industrielle; mix national français, à l'usine; 1 kg de raisin/Reception",1.24188e-05,2.80924e-09,0.0121256,6.75879e-06,0.0121188,8.86008e-07,2.44744e-07,2.14129e-06,1.21363e-05,7.92495e-10,0.00114051,0.190026,3.62381e-08,0.209018
6aca6597-2964-45be-b8eb-b038101e0e81,"Remontage; de moût, pour la production de vin rouge en cave coopérative, production industrielle; mix national français, à l'usine; 1kg de moût/Pumping over",4.77475e-06,9.30143e-10,0.00219093,2.75576e-05,0.00216337,4.66593e-07,7.00573e-07,3.50906e-06,1.36486e-06,8.35021e-11,0.00949187,0.196794,4.10257e-09,0.0207833
6ad3ec3c-464e-4b2a-bea4-ecf3c59a6abf,"Refroidissement de surface; pour la découpe de longes de porc, production industrielle; mix national français, à l'usine/Surface cooling",8.30478e-06,2.64157e-13,2.69576e-06,5.22465e-09,2.69054e-06,1.00096e-09,8.9113e-07,0.000104155,5.89757e-09,2.03476e-10,1.77105e-07,7.55339e-05,8.37269e-12,1.42169e-05
72af22bf-9984-43bb-a373-b936e1763e6b,"Production de viande hachée surgelée; production industrielle; mix national français, à l'usine; 1 kg de b?uf haché surgelé/Frozen ground beef production",0.0231606,1.32415e-07,5.16988,3.56118,1.60869,0.000200171,0.0126702,0.272544,0.00220192,5.56575e-07,0.29204,13.2507,3.32309e-06,570.627
796db5fb-a771-465c-af2e-8ee07e7131c6,"Saucisse sèche; à base de porc, production industrielle; mix national français, à l'usine; 1 kg de saucisse sèche/Dry sausages",0.000785798,8.96304e-08,0.341196,0.00197297,0.339223,0.000103588,0.000410597,0.00114586,0.000275649,2.09448e-08,0.800361,18.5653,4.43666e-06,27.2538
82dd1c7b-e279-4ecf-86eb-46ec437347e0,"Remontage; de moût, pour la production de vin rouge en cave indivuelle, aération et azote, production industrielle; mix national français, à l'usine; 1kg de moût/Pumping over",1.04314e-07,1.90149e-11,4.64514e-05,6.50309e-07,4.58011e-05,1.00503e-08,1.45545e-08,9.48398e-08,2.99639e-08,1.85364e-12,0.000193065,0.00401531,9.32058e-11,0.000442844
85a00f31-7cb9-4d4e-ae24-488314db8ae4,"Séchage; de jambons étuvés salés, production industrielle; mix national français, à l'usine/Drying",3.8205e-07,8.49444e-11,0.000169455,6.8391e-07,0.000168771,6.62121e-08,3.13286e-08,1.45467e-07,1.96723e-07,8.78585e-12,2.92944e-05,0.00385013,1.54669e-09,0.0120115
865ae11e-c6ee-4a85-b100-f89c7c7f7640,"Production de vin rouge; à partir raisin, en cave individuelle, mis en bouteille, production industrielle; mix national français, à l'usine; 1 L de vin rouge (Pgi)/Red Wine",0.00360244,1.63129e-07,1.10959,0.00533915,1.10425,0.000294953,0.003761,0.00790842,0.0011105,9.79672e-08,0.452816,21.6454,1.9845e-05,161.323
